"GeneID","ensembl_clean","Module","MM","GS_Tumor","gene_name","gene_type"
"ENSG00000204860.5","ENSG00000204860","grey",0.193706608608178,0.183607594540939,"FAM201A","lncRNA"
"ENSG00000086159.13","ENSG00000086159","brown",0.346605030270046,0.239622748789094,"AQP6","protein_coding"
"ENSG00000127533.4","ENSG00000127533","black",-0.0395525999645904,-0.122719505089679,"F2RL3","protein_coding"
"ENSG00000070031.4","ENSG00000070031","grey",0.0409179785821074,-0.113924793435703,"SCT","protein_coding"
"ENSG00000247134.7","ENSG00000247134","grey",0.00408931935308935,0.0522963652212061,"AC090204.1","lncRNA"
"ENSG00000173918.15","ENSG00000173918","black",0.315585474355006,0.181988021600664,"C1QTNF1","protein_coding"
"ENSG00000283162.1","ENSG00000283162","yellow",0.224632328931162,0.171555327105779,"AL390726.5","transcribed_unprocessed_pseudogene"
"ENSG00000141526.17","ENSG00000141526","darkgreen",0.194459460380652,0.0252924446751495,"SLC16A3","protein_coding"
"ENSG00000273325.1","ENSG00000273325","brown",0.0681016380709784,0.182772903662489,"AL008723.2","lncRNA"
"ENSG00000108688.11","ENSG00000108688","magenta",-0.114404882198928,-0.00701585790631756,"CCL7","protein_coding"
"ENSG00000179066.8","ENSG00000179066","grey",0.189445908207311,0.157788966676608,"AC020907.1","lncRNA"
"ENSG00000066185.13","ENSG00000066185","cyan",-0.318741574693466,-0.283579026149682,"ZMYND12","protein_coding"
"ENSG00000181036.14","ENSG00000181036","blue",-0.392573192726261,-0.237875574344806,"FCRL6","protein_coding"
"ENSG00000186462.9","ENSG00000186462","turquoise",-0.677003557799661,-0.685442255644033,"NAP1L2","protein_coding"
"ENSG00000166435.15","ENSG00000166435","grey",-0.00802891513530785,0.0322688611038865,"XRRA1","protein_coding"
"ENSG00000183458.14","ENSG00000183458","grey",0.0375082421538032,-0.062012623897984,"PKD1P3","transcribed_unprocessed_pseudogene"
"ENSG00000169504.15","ENSG00000169504","turquoise",-0.347372268521474,-0.193085650844655,"CLIC4","protein_coding"
"ENSG00000104689.10","ENSG00000104689","lightgreen",0.24468133730297,0.283101948752411,"TNFRSF10A","protein_coding"
"ENSG00000128298.17","ENSG00000128298","greenyellow",0.107414935669746,-0.148140523026277,"BAIAP2L2","protein_coding"
"ENSG00000100170.10","ENSG00000100170","grey",0.222622622798583,0.0874163317711057,"SLC5A1","protein_coding"
"ENSG00000197016.12","ENSG00000197016","tan",-0.0609929704893254,-0.0349814442699345,"ZNF470","protein_coding"
"ENSG00000267505.1","ENSG00000267505","turquoise",-0.489006409134745,-0.53681140780798,"AC005180.2","lncRNA"
"ENSG00000229619.4","ENSG00000229619","turquoise",-0.609513962200625,-0.50917487254568,"MBNL1-AS1","lncRNA"
"ENSG00000158856.18","ENSG00000158856","greenyellow",0.0168675747158689,-0.171370124708313,"DMTN","protein_coding"
"ENSG00000181104.7","ENSG00000181104","magenta",0.0776417660922423,0.240984251163246,"F2R","protein_coding"
"ENSG00000171101.13","ENSG00000171101","purple",-0.445682811918222,-0.443965139187974,"SIGLEC17P","transcribed_unprocessed_pseudogene"
"ENSG00000069869.16","ENSG00000069869","grey",-0.00308252822460394,0.135967542775127,"NEDD4","protein_coding"
"ENSG00000157193.18","ENSG00000157193","lightgreen",0.568364646634639,0.683736134547081,"LRP8","protein_coding"
"ENSG00000181126.13","ENSG00000181126","grey",-0.0412620246859768,-0.0114079395568826,"HLA-V","transcribed_unprocessed_pseudogene"
"ENSG00000234996.4","ENSG00000234996","yellow",0.303298925208422,0.181988251795334,"ACTG1P25","transcribed_processed_pseudogene"
"ENSG00000165804.16","ENSG00000165804","greenyellow",0.0315222309057727,-0.251139186707213,"ZNF219","protein_coding"
"ENSG00000250942.1","ENSG00000250942","brown",-0.0596332866317859,-0.129229450891444,"ENPP7P11","processed_pseudogene"
"ENSG00000187595.16","ENSG00000187595","yellow",0.195921588675067,0.0820770403327514,"ZNF385C","protein_coding"
"ENSG00000197119.13","ENSG00000197119","grey60",0.437013943140978,0.371829835445005,"SLC25A29","protein_coding"
"ENSG00000197561.7","ENSG00000197561","turquoise",-0.55793979443146,-0.686121595280507,"ELANE","protein_coding"
"ENSG00000110723.12","ENSG00000110723","grey",-0.268345068911653,-0.125323288597384,"EXPH5","protein_coding"
"ENSG00000276231.5","ENSG00000276231","blue",-0.304553173495069,-0.260293688053094,"PIK3R6","protein_coding"
"ENSG00000106089.12","ENSG00000106089","grey60",0.593366512205052,0.447207963822202,"STX1A","protein_coding"
"ENSG00000171984.15","ENSG00000171984","yellow",0.27095448996215,0.225084423744907,"SHLD1","protein_coding"
"ENSG00000169129.15","ENSG00000169129","midnightblue",-0.161527132655316,-0.133099966473976,"AFAP1L2","protein_coding"
"ENSG00000230291.5","ENSG00000230291","pink",0.233552200885856,0.163674707905479,"AC078817.1","processed_pseudogene"
"ENSG00000267968.1","ENSG00000267968","cyan",-0.238330482091392,-0.264465641465203,"AC011523.1","lncRNA"
"ENSG00000154736.6","ENSG00000154736","turquoise",-0.286301797671454,-0.119546038821934,"ADAMTS5","protein_coding"
"ENSG00000257831.1","ENSG00000257831","grey",0.0595917747877718,0.164192518946351,"AL136418.1","lncRNA"
"ENSG00000232024.2","ENSG00000232024","darkred",-0.163765766485026,-0.0910970591138443,"LSM12P1","processed_pseudogene"
"ENSG00000111907.21","ENSG00000111907","grey",0.285073038885168,0.241945305799239,"TPD52L1","protein_coding"
"ENSG00000287151.1","ENSG00000287151","lightgreen",0.209869399411232,0.401426392480883,"C2orf27A","lncRNA"
"ENSG00000179403.12","ENSG00000179403","red",0.406725935461195,0.139664975823308,"VWA1","protein_coding"
"ENSG00000271361.1","ENSG00000271361","grey",0.143311531910602,0.16100507458291,"HTATSF1P2","processed_pseudogene"
"ENSG00000254363.6","ENSG00000254363","brown",-0.0732562447322865,-0.0102552629436318,"AC011379.2","lncRNA"
"ENSG00000135245.10","ENSG00000135245","royalblue",0.582763663891935,0.579931241637775,"HILPDA","protein_coding"
"ENSG00000164363.10","ENSG00000164363","salmon",-0.128679657453641,-0.204746170493378,"SLC6A18","protein_coding"
"ENSG00000120324.9","ENSG00000120324","turquoise",-0.0198281053929021,0.0473882883874398,"PCDHB10","protein_coding"
"ENSG00000146276.12","ENSG00000146276","grey",-0.0297673005908577,0.0165339184695318,"GABRR1","protein_coding"
"ENSG00000251615.3","ENSG00000251615","turquoise",-0.438309866224443,-0.405146534247956,"AC104825.1","lncRNA"
"ENSG00000268362.6","ENSG00000268362","brown",-0.149199516357965,-0.00297627397388041,"AC092279.1","lncRNA"
"ENSG00000103021.9","ENSG00000103021","yellow",0.3493893992897,0.416644658744527,"CCDC113","protein_coding"
"ENSG00000188185.13","ENSG00000188185","brown",0.268743820536958,0.220848614074011,"LINC00265","lncRNA"
"ENSG00000228109.1","ENSG00000228109","grey60",0.566675194283942,0.448040328039338,"MELTF-AS1","lncRNA"
"ENSG00000149575.9","ENSG00000149575","turquoise",-0.521492349338963,-0.608723688616384,"SCN2B","protein_coding"
"ENSG00000242125.3","ENSG00000242125","lightgreen",0.318683060703387,0.423647854317742,"SNHG3","lncRNA"
"ENSG00000130590.14","ENSG00000130590","red",0.533816562712348,0.327610176834248,"SAMD10","protein_coding"
"ENSG00000112773.16","ENSG00000112773","midnightblue",-0.498230361819219,-0.350595196625464,"TENT5A","protein_coding"
"ENSG00000179772.8","ENSG00000179772","black",0.424104589979349,0.325828546810735,"FOXS1","protein_coding"
"ENSG00000230630.5","ENSG00000230630","turquoise",-0.252039308707579,-0.105156828561444,"DNM3OS","lncRNA"
"ENSG00000267041.6","ENSG00000267041","brown",0.057557068970398,0.203945974285192,"ZNF850","protein_coding"
"ENSG00000158715.6","ENSG00000158715","greenyellow",0.0158033964208578,-0.160129990900907,"SLC45A3","protein_coding"
"ENSG00000174326.14","ENSG00000174326","grey",0.155536907863306,-0.0339197178640469,"SLC16A11","protein_coding"
"ENSG00000261971.8","ENSG00000261971","grey60",0.236667908972978,0.2042644654769,"MMP25-AS1","lncRNA"
"ENSG00000124228.14","ENSG00000124228","yellow",0.440121244322901,0.307339495548018,"DDX27","protein_coding"
"ENSG00000284946.1","ENSG00000284946","brown",0.167632705086725,0.315470384878176,"AC068831.6","protein_coding"
"ENSG00000230638.4","ENSG00000230638","brown",0.091321006597525,0.0185154518259027,"AL445933.1","processed_pseudogene"
"ENSG00000078053.17","ENSG00000078053","turquoise",-0.334336319636159,-0.296383636356362,"AMPH","protein_coding"
"ENSG00000029153.14","ENSG00000029153","lightgreen",0.336639283393559,0.567259206287744,"ARNTL2","protein_coding"
"ENSG00000095585.17","ENSG00000095585","green",-0.370117432654567,-0.265601062940987,"BLNK","protein_coding"
"ENSG00000250312.8","ENSG00000250312","grey",-0.319852738745092,-0.208535178934574,"ZNF718","protein_coding"
"ENSG00000223804.5","ENSG00000223804","grey",-0.0450736403107014,-0.0694873922539493,"AC244669.1","transcribed_unprocessed_pseudogene"
"ENSG00000173727.12","ENSG00000173727","grey",-0.248328554899785,-0.270588400590429,"AP000769.1","transcribed_unprocessed_pseudogene"
"ENSG00000101003.10","ENSG00000101003","lightgreen",0.346374777197309,0.479905430634683,"GINS1","protein_coding"
"ENSG00000234741.8","ENSG00000234741","royalblue",0.427259878417191,0.342737589879651,"GAS5","lncRNA"
"ENSG00000178038.17","ENSG00000178038","grey60",0.275600337110201,0.124752569106793,"ALS2CL","protein_coding"
"ENSG00000236901.6","ENSG00000236901","brown",-0.232083815841378,-0.224964401686509,"MIR600HG","lncRNA"
"ENSG00000256618.2","ENSG00000256618","grey",-0.0889494063915164,-0.0767746776517402,"MTRNR2L1","protein_coding"
"ENSG00000100739.11","ENSG00000100739","green",-0.299509979834154,-0.412410137902141,"BDKRB1","protein_coding"
"ENSG00000198712.1","ENSG00000198712","darkturquoise",0.0786727845527431,-0.0634883104237629,"MT-CO2","protein_coding"
"ENSG00000162981.14","ENSG00000162981","salmon",0.010956120933611,0.0563589599093413,"LRATD1","protein_coding"
"ENSG00000161513.12","ENSG00000161513","red",0.303060062200695,0.16762507735199,"FDXR","protein_coding"
"ENSG00000154678.18","ENSG00000154678","turquoise",-0.533074241056035,-0.444015123472849,"PDE1C","protein_coding"
"ENSG00000284543.1","ENSG00000284543","yellow",0.128805788627882,0.00818368482520864,"LINC01226","lncRNA"
"ENSG00000012660.14","ENSG00000012660","grey",0.0828671147615411,0.212734672673519,"ELOVL5","protein_coding"
"ENSG00000261150.3","ENSG00000261150","brown",0.128711225287053,0.090554524088906,"EPPK1","protein_coding"
"ENSG00000101158.15","ENSG00000101158","yellow",0.55602371683592,0.41576266086574,"NELFCD","protein_coding"
"ENSG00000184719.12","ENSG00000184719","lightyellow",-0.133461982986359,-0.251171303614318,"RNLS","protein_coding"
"ENSG00000257497.2","ENSG00000257497","brown",0.165348677778286,0.269295801882994,"AC121761.1","lncRNA"
"ENSG00000156510.13","ENSG00000156510","yellow",0.377601912859676,0.194273270257751,"HKDC1","protein_coding"
"ENSG00000168970.22","ENSG00000168970","brown",0.20335311828176,0.140956521832129,"JMJD7-PLA2G4B","protein_coding"
"ENSG00000175866.15","ENSG00000175866","red",0.360942096096565,0.177208740412794,"BAIAP2","protein_coding"
"ENSG00000127586.17","ENSG00000127586","red",0.570960327751929,0.397710075131752,"CHTF18","protein_coding"
"ENSG00000284648.1","ENSG00000284648","red",0.138776515206418,-0.000101640219159925,"AC097493.3","unprocessed_pseudogene"
"ENSG00000171450.6","ENSG00000171450","turquoise",-0.160965330839293,-0.310866938675337,"CDK5R2","protein_coding"
"ENSG00000180626.10","ENSG00000180626","brown",-0.164635763896098,-0.0386389756334148,"ZNF594","protein_coding"
"ENSG00000167165.19","ENSG00000167165","grey",0.06963986380722,0.116765371360748,"UGT1A6","protein_coding"
"ENSG00000287069.1","ENSG00000287069","brown",-0.200662353149767,-0.119614470213786,"AC061958.1","lncRNA"
"ENSG00000182557.8","ENSG00000182557","red",0.519671943024338,0.316972482199706,"SPNS3","protein_coding"
"ENSG00000185507.21","ENSG00000185507","darkgreen",0.148351805328867,-0.018071017491213,"IRF7","protein_coding"
"ENSG00000163794.6","ENSG00000163794","grey60",0.482208219952451,0.348037028420751,"UCN","protein_coding"
"ENSG00000213213.14","ENSG00000213213","grey60",0.194105626170248,0.103675024798377,"CCDC183","protein_coding"
"ENSG00000138769.11","ENSG00000138769","tan",-0.497873519151404,-0.408330679345207,"CDKL2","protein_coding"
"ENSG00000186160.5","ENSG00000186160","brown",0.0362535138555607,0.139007426762093,"CYP4Z1","protein_coding"
"ENSG00000126785.13","ENSG00000126785","turquoise",-0.313145777925472,-0.310125215501687,"RHOJ","protein_coding"
"ENSG00000267751.5","ENSG00000267751","pink",0.220543092763648,0.136445481402546,"AC009005.1","lncRNA"
"ENSG00000150201.15","ENSG00000150201","grey",0.320115872778582,0.225998840373069,"FXYD4","protein_coding"
"ENSG00000284966.3","ENSG00000284966","brown",-0.134209615582433,0.0120087996102599,"AL138689.2","lncRNA"
"ENSG00000188089.13","ENSG00000188089","yellow",0.28983302207079,0.220631501659718,"PLA2G4E","protein_coding"
"ENSG00000230082.1","ENSG00000230082","pink",0.232048312555805,0.258255355503229,"PRRT3-AS1","lncRNA"
"ENSG00000147872.10","ENSG00000147872","salmon",0.0665530178853066,-0.0314293979854262,"PLIN2","protein_coding"
"ENSG00000142920.17","ENSG00000142920","blue",-0.290021324333337,-0.254523227639831,"AZIN2","protein_coding"
"ENSG00000269155.2","ENSG00000269155","black",0.216243005997004,0.127352877394079,"AL009178.2","lncRNA"
"ENSG00000218537.1","ENSG00000218537","grey",-0.148879679696235,-0.151777656396405,"MIF-AS1","lncRNA"
"ENSG00000186265.10","ENSG00000186265","blue",-0.572736190917098,-0.426568908172075,"BTLA","protein_coding"
"ENSG00000256235.2","ENSG00000256235","grey",0.227223970061215,0.193920308526604,"SMIM3","protein_coding"
"ENSG00000175509.8","ENSG00000175509","salmon",0.167105624978214,-0.00248073352585469,"ACRP1","processed_pseudogene"
"ENSG00000236039.3","ENSG00000236039","midnightblue",-0.102654226683055,-0.0667926283122339,"AC019117.1","lncRNA"
"ENSG00000140451.13","ENSG00000140451","red",0.447084698800289,0.434092640236563,"PIF1","protein_coding"
"ENSG00000188486.3","ENSG00000188486","red",0.397825413432861,0.257210574451055,"H2AX","protein_coding"
"ENSG00000144199.12","ENSG00000144199","grey",0.0754225032135108,0.0229269407034696,"FAHD2B","protein_coding"
"ENSG00000159640.17","ENSG00000159640","greenyellow",-0.0428304149368766,-0.161170937907836,"ACE","protein_coding"
"ENSG00000185112.6","ENSG00000185112","black",-0.0614814130432628,-0.210728801709164,"FAM43A","protein_coding"
"ENSG00000029534.21","ENSG00000029534","midnightblue",-0.0205946352777192,0.0479806769929903,"ANK1","protein_coding"
"ENSG00000071282.12","ENSG00000071282","magenta",0.220098770579995,0.21251494277398,"LMCD1","protein_coding"
"ENSG00000227243.3","ENSG00000227243","green",-0.593899018276725,-0.629602446737532,"SLAMF6P1","unprocessed_pseudogene"
"ENSG00000101076.17","ENSG00000101076","salmon",0.0627293800519606,-0.130639918580833,"HNF4A","protein_coding"
"ENSG00000140853.16","ENSG00000140853","darkgreen",0.0385190308503511,0.127877284359807,"NLRC5","protein_coding"
"ENSG00000105974.13","ENSG00000105974","turquoise",-0.447511851307215,-0.436467743855744,"CAV1","protein_coding"
"ENSG00000127415.13","ENSG00000127415","grey60",0.352961314798479,0.115859805826963,"IDUA","protein_coding"
"ENSG00000007933.13","ENSG00000007933","magenta",0.0155427068755314,0.153180428963507,"FMO3","protein_coding"
"ENSG00000126016.16","ENSG00000126016","grey",0.123687167639753,0.083966299284749,"AMOT","protein_coding"
"ENSG00000173926.6","ENSG00000173926","greenyellow",-0.137507674928759,-0.276215092925871,"MARCHF3","protein_coding"
"ENSG00000173530.6","ENSG00000173530","midnightblue",-0.0784077009529852,-0.0597677441584001,"TNFRSF10D","protein_coding"
"ENSG00000169994.18","ENSG00000169994","greenyellow",-0.0655572339454379,-0.26808838377294,"MYO7B","protein_coding"
"ENSG00000060140.9","ENSG00000060140","green",-0.483282097432883,-0.506733292875622,"STYK1","protein_coding"
"ENSG00000215105.4","ENSG00000215105","tan",-0.207846594250955,-0.135391648845734,"TTC3P1","processed_pseudogene"
"ENSG00000110013.13","ENSG00000110013","green",-0.487197890582191,-0.514421542206603,"SIAE","protein_coding"
"ENSG00000238062.6","ENSG00000238062","grey",0.285871177421959,0.338274455848934,"SPATA3-AS1","lncRNA"
"ENSG00000105427.10","ENSG00000105427","red",0.160590529713935,-0.0297164952722988,"CNFN","protein_coding"
"ENSG00000224420.3","ENSG00000224420","grey60",0.222208197628693,0.0972556266058139,"ADM5","protein_coding"
"ENSG00000205085.12","ENSG00000205085","brown",0.00872236151641759,0.0691255401858903,"FAM71F2","protein_coding"
"ENSG00000233966.1","ENSG00000233966","pink",0.362399574675698,0.312546839511243,"UBE2SP1","processed_pseudogene"
"ENSG00000173258.13","ENSG00000173258","turquoise",-0.503363995312817,-0.350762469962121,"ZNF483","protein_coding"
"ENSG00000132622.11","ENSG00000132622","black",-0.107267221956318,-0.216277337923496,"HSPA12B","protein_coding"
"ENSG00000227719.1","ENSG00000227719","brown",0.127950137416518,0.158556622932458,"AC006042.1","lncRNA"
"ENSG00000214313.8","ENSG00000214313","yellow",0.365101572849698,0.194665827526732,"AZGP1P1","transcribed_unprocessed_pseudogene"
"ENSG00000184838.15","ENSG00000184838","magenta",-0.0356176623318704,0.0322400951703466,"PRR16","protein_coding"
"ENSG00000139344.8","ENSG00000139344","grey",0.0201659166022314,0.0418084530245574,"AMDHD1","protein_coding"
"ENSG00000287937.1","ENSG00000287937","brown",-7.10924513324406e-05,0.191163848962365,"AC079753.2","lncRNA"
"ENSG00000204644.10","ENSG00000204644","grey",-0.0599755499406073,-0.0286181436861122,"ZFP57","protein_coding"
"ENSG00000158163.15","ENSG00000158163","magenta",-0.118404570190088,-0.00582318320110094,"DZIP1L","protein_coding"
"ENSG00000013588.9","ENSG00000013588","grey",0.229627970245834,0.105363455313734,"GPRC5A","protein_coding"
"ENSG00000174365.20","ENSG00000174365","yellow",0.479698568749108,0.337681897168841,"SNHG11","lncRNA"
